ID;code;Valley;Station;Range;Altitude;Species;DD;Year;harv_num;harv;Date;Ntot1;Ntot;Mtot;oneacorn;VH;H;SH;tot_Germ;M_Germ;N_Germ;rate_Germ
Lu12Qu010_269_17;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;269;2017;2;268;26/09/2017;NA;0;0;NA;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_269_17;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;269;2017;2;268;26/09/2017;NA;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_269_17;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;269;2017;2;268;26/09/2017;NA;0;0;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_269_17;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;269;2017;2;268;26/09/2017;NA;0;0;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_268_17;Os01Qu004;Ossau;Josbaig;100;259;Quercus;268;2017;2;268;25/09/2017;NA;2657.51778;2653;0.9983;2901.46;32;163.97;25;70.34;10;0.4
Os01Qu010_268_17;Os01Qu010;Ossau;Josbaig;100;259;Quercus;268;2017;2;268;25/09/2017;NA;2769.268775;5605;2.024;1225;26.5;172.07;25;101.99;18;0.72
Os01Qu018_268_17;Os01Qu018;Ossau;Josbaig;100;259;Quercus;268;2017;2;268;25/09/2017;NA;582.9598893;1264.44;2.169;632;14.5;61.86;25;167.45;21;0.84
Os04Qu003_268_17;Os04Qu003;Ossau;Bager;400;422;Quercus;268;2017;2;268;25/09/2017;NA;203.0751356;262.17;1.291;2518;35;164.14;25;76.52;11;0.44
Os04Qu006_268_17;Os04Qu006;Ossau;Bager;400;422;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;96;31;33.34;7;18.75;3;0.428571429
Os04Qu024_268_17;Os04Qu024;Ossau;Bager;400;422;Quercus;268;2017;2;268;25/09/2017;NA;95;62.02;0.652842105;337;27.8;80.63;25;40.52;14;0.56
Os08Qu008_268_17;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_268_17;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_268_17;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_268_17;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_268_17;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_268_17;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_268_17;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_268_17;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_268_17;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;268;2017;2;268;25/09/2017;NA;0;0;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_283_17;Lu01Qu012;Luz;Laveyron;100;131;Quercus;283;2017;3;282;10/10/2017;NA;1861.825105;4107;2.2059;4197;25.8;218.5;25;117.71;14;0.56
Lu01Qu038_283_17;Lu01Qu038;Luz;Laveyron;100;131;Quercus;283;2017;3;282;10/10/2017;NA;21023.95139;53281;2.5343;1002;23.5;180.31;25;98.48;24;0.96
Lu01Qu071_283_17;Lu01Qu071;Luz;Laveyron;100;131;Quercus;283;2017;3;282;10/10/2017;NA;12723.25267;20716;1.6282;416;27.4;83.69;25;82.1;24;0.96
Lu03Qu011_283_17;Lu03Qu011;Luz;Ibos;300;387;Quercus;283;2017;3;282;10/10/2017;NA;7360.214207;14019;1.9047;402;25.4;46.21;25;78.46;17;0.68
Lu03Qu020_283_17;Lu03Qu020;Luz;Ibos;300;387;Quercus;283;2017;3;282;10/10/2017;NA;4770.504414;13023;2.7299;444;27;78.35;25;101.5;21;0.84
Lu03Qu050_283_17;Lu03Qu050;Luz;Ibos;300;387;Quercus;283;2017;3;282;10/10/2017;NA;2568.009279;4871;1.8968;981;31;99.87;25;98.05;15;0.6
Lu08Qu009_282_17;Lu08Qu009;Luz;Papillon;800;803;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_282_17;Lu08Qu014;Luz;Papillon;800;803;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_282_17;Lu08Qu018;Luz;Papillon;800;803;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_282_17;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_282_17;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_282_17;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_282_17;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_282_17;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_282_17;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_282_17;Os01Qu004;Ossau;Josbaig;100;259;Quercus;282;2017;3;282;09/10/2017;NA;4633.134298;4578;0.9881;2901.46;32;163.97;24;92.6;8;0.333333333
Os01Qu010_282_17;Os01Qu010;Ossau;Josbaig;100;259;Quercus;282;2017;3;282;09/10/2017;NA;283.2132072;703.36;2.4835;1225;26.5;172.07;25;106.85;7;0.28
Os01Qu018_282_17;Os01Qu018;Ossau;Josbaig;100;259;Quercus;282;2017;3;282;09/10/2017;NA;367.8178684;1237.56;3.3646;632;14.5;61.86;25;173.3;23;0.92
Os04Qu003_282_17;Os04Qu003;Ossau;Bager;400;422;Quercus;282;2017;3;282;09/10/2017;NA;24;26.67;1.11125;2518;35;164.14;25;55.97;8;0.32
Os04Qu006_282_17;Os04Qu006;Ossau;Bager;400;422;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;96;31;33.34;NA;NA;NA;NA
Os04Qu024_282_17;Os04Qu024;Ossau;Bager;400;422;Quercus;282;2017;3;282;09/10/2017;NA;148.1950253;134.65;0.9086;337;27.8;80.63;25;51.07;10;0.4
Os08Qu008_282_17;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_282_17;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_282_17;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_282_17;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_282_17;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_282_17;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_282_17;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_282_17;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_282_17;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;282;2017;3;282;09/10/2017;NA;0;0;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_298_17;Lu01Qu012;Luz;Laveyron;100;131;Quercus;298;2017;4;297;24/10/2017;NA;342.2076963;926.63;2.7078;4197;25.8;218.5;25;94.25;20;0.8
Lu01Qu038_298_17;Lu01Qu038;Luz;Laveyron;100;131;Quercus;298;2017;4;297;24/10/2017;NA;3214.976406;8312;2.5854;1002;23.5;180.31;25;109.37;25;1
Lu01Qu071_298_17;Lu01Qu071;Luz;Laveyron;100;131;Quercus;298;2017;4;297;24/10/2017;NA;10512.34956;21749;2.0689;416;27.4;83.69;25;79.39;24;0.96
Lu03Qu011_298_17;Lu03Qu011;Luz;Ibos;300;387;Quercus;298;2017;4;297;24/10/2017;NA;2158.526018;4733;2.1927;402;25.4;46.21;26;95.68;17;0.653846154
Lu03Qu020_298_17;Lu03Qu020;Luz;Ibos;300;387;Quercus;298;2017;4;297;24/10/2017;NA;1536.237869;4464;2.9058;444;27;78.35;24;117.01;19;0.791666667
Lu03Qu050_298_17;Lu03Qu050;Luz;Ibos;300;387;Quercus;298;2017;4;297;24/10/2017;NA;2055.777432;6074;2.9546;981;31;99.87;25;131.29;19;0.76
Lu08Qu009_297_17;Lu08Qu009;Luz;Papillon;800;803;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_297_17;Lu08Qu014;Luz;Papillon;800;803;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_297_17;Lu08Qu018;Luz;Papillon;800;803;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_297_17;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_297_17;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_297_17;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_297_17;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_297_17;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_297_17;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_297_17;Os01Qu004;Ossau;Josbaig;100;259;Quercus;297;2017;4;297;23/10/2017;NA;2748.219858;3435;1.2499;2901.46;32;163.97;25;80.68;11;0.44
Os01Qu010_297_17;Os01Qu010;Ossau;Josbaig;100;259;Quercus;297;2017;4;297;23/10/2017;NA;3;1.03;0.343333333;1225;26.5;172.07;25;45.52;3;0.12
Os01Qu018_297_17;Os01Qu018;Ossau;Josbaig;100;259;Quercus;297;2017;4;297;23/10/2017;NA;90;251.66;2.796222222;632;14.5;61.86;25;166.18;20;0.8
Os04Qu003_297_17;Os04Qu003;Ossau;Bager;400;422;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;2518;35;164.14;8;12.75;2;0.25
Os04Qu006_297_17;Os04Qu006;Ossau;Bager;400;422;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;96;31;33.34;NA;NA;NA;NA
Os04Qu024_297_17;Os04Qu024;Ossau;Bager;400;422;Quercus;297;2017;4;297;23/10/2017;NA;15;13.13;0.875333333;337;27.8;80.63;25;37.25;11;0.44
Os08Qu008_297_17;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_297_17;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_297_17;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_297_17;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_297_17;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_297_17;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_297_17;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_297_17;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_297_17;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;297;2017;4;297;23/10/2017;NA;0;0;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_311_17;Lu01Qu012;Luz;Laveyron;100;131;Quercus;311;2017;5;310;07/11/2017;NA;28;58.62;2.093571429;4197;25.8;218.5;25;74.17;11;0.44
Lu01Qu038_311_17;Lu01Qu038;Luz;Laveyron;100;131;Quercus;311;2017;5;310;07/11/2017;NA;0;0;NA;1002;23.5;180.31;17;37.63;9;0.529411765
Lu01Qu071_311_17;Lu01Qu071;Luz;Laveyron;100;131;Quercus;311;2017;5;310;07/11/2017;NA;1225.335531;2602;2.1235;416;27.4;83.69;26;79.37;20;0.769230769
Lu03Qu011_311_17;Lu03Qu011;Luz;Ibos;300;387;Quercus;311;2017;5;310;07/11/2017;NA;118.5120491;332.45;2.8052;402;25.4;46.21;25;105.93;9;0.36
Lu03Qu020_311_17;Lu03Qu020;Luz;Ibos;300;387;Quercus;311;2017;5;310;07/11/2017;NA;86;191.67;2.22872093;444;27;78.35;25;99.49;12;0.48
Lu03Qu050_311_17;Lu03Qu050;Luz;Ibos;300;387;Quercus;311;2017;5;310;07/11/2017;NA;236.9849435;884.57;3.7326;981;31;99.87;25;125.96;20;0.8
Lu08Qu009_311_17;Lu08Qu009;Luz;Papillon;800;803;Quercus;311;2017;5;310;07/11/2017;NA;0;0;NA;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_311_17;Lu08Qu014;Luz;Papillon;800;803;Quercus;311;2017;5;310;07/11/2017;NA;0;0;NA;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_311_17;Lu08Qu018;Luz;Papillon;800;803;Quercus;311;2017;5;310;07/11/2017;NA;0;0;NA;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_310_17;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_310_17;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_310_17;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_310_17;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_310_17;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_310_17;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_310_17;Os01Qu004;Ossau;Josbaig;100;259;Quercus;310;2017;5;310;06/11/2017;NA;474.5109886;628.3;1.3241;2901.46;32;163.97;25;68.73;5;0.2
Os01Qu010_310_17;Os01Qu010;Ossau;Josbaig;100;259;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;1225;26.5;172.07;11;10.71;0;0
Os01Qu018_310_17;Os01Qu018;Ossau;Josbaig;100;259;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;632;14.5;61.86;6;28.79;0;0
Os04Qu003_310_17;Os04Qu003;Ossau;Bager;400;422;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;2518;35;164.14;2;2.66;0;0
Os04Qu006_310_17;Os04Qu006;Ossau;Bager;400;422;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;96;31;33.34;NA;NA;NA;NA
Os04Qu024_310_17;Os04Qu024;Ossau;Bager;400;422;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;337;27.8;80.63;NA;NA;NA;NA
Os08Qu008_310_17;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_310_17;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_310_17;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_310_17;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_310_17;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_310_17;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_310_17;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_310_17;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_310_17;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;310;2017;5;310;06/11/2017;NA;0;0;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_256_18;Lu01Qu012;Luz;Laveyron;100;131;Quercus;256;2018;1;256;13/09/2018;1521.986584;1521.986584;1499.75;0.985389763;4197;25.8;218.5;NA;NA;NA;NA
Lu01Qu038_256_18;Lu01Qu038;Luz;Laveyron;100;131;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;1002;23.5;180.31;NA;NA;NA;NA
Lu01Qu071_256_18;Lu01Qu071;Luz;Laveyron;100;131;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;416;27.4;83.69;NA;NA;NA;NA
Lu03Qu011_257_18;Lu03Qu011;Luz;Ibos;300;387;Quercus;257;2018;1;256;14/09/2018;15;15;17.3;1.153333333;402;25.4;46.21;NA;NA;NA;NA
Lu03Qu020_257_18;Lu03Qu020;Luz;Ibos;300;387;Quercus;257;2018;1;256;14/09/2018;223.355453;223.355453;181.73;0.813635833;444;27;78.35;NA;NA;NA;NA
Lu03Qu050_257_18;Lu03Qu050;Luz;Ibos;300;387;Quercus;257;2018;1;256;14/09/2018;154;171;77.39;0.502532468;981;31;99.87;NA;NA;NA;NA
Lu08Qu009_256_18;Lu08Qu009;Luz;Papillon;800;803;Quercus;256;2018;1;256;13/09/2018;6;6;1.78;0.296666667;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_256_18;Lu08Qu014;Luz;Papillon;800;803;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_256_18;Lu08Qu018;Luz;Papillon;800;803;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_256_18;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;256;2018;1;256;13/09/2018;65;68;22.99;0.353692308;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_256_18;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;256;2018;1;256;13/09/2018;2;2;1.2;0.6;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_256_18;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;256;2018;1;256;13/09/2018;3;3;3.24;1.08;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_256_18;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_256_18;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_256_18;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_256_18;Os01Qu004;Ossau;Josbaig;100;259;Quercus;256;2018;1;256;13/09/2018;335.7053683;379.7053683;645.36;1.9224;2901.46;32;163.97;NA;NA;NA;NA
Os01Qu010_256_18;Os01Qu010;Ossau;Josbaig;100;259;Quercus;256;2018;1;256;13/09/2018;403.6137483;466.6137483;591.71;1.466030338;1225;26.5;172.07;NA;NA;NA;NA
Os01Qu018_256_18;Os01Qu018;Ossau;Josbaig;100;259;Quercus;256;2018;1;256;13/09/2018;3;3;3.72;1.24;632;14.5;61.86;NA;NA;NA;NA
Os04Qu003_256_18;Os04Qu003;Ossau;Bager;400;422;Quercus;256;2018;1;256;13/09/2018;758.3439949;758.3439949;990;1.305476152;2518;35;164.14;NA;NA;NA;NA
Os04Qu006_256_18;Os04Qu006;Ossau;Bager;400;422;Quercus;256;2018;1;256;13/09/2018;38;38;28.93;0.761315789;96;31;33.34;NA;NA;NA;NA
Os04Qu024_256_18;Os04Qu024;Ossau;Bager;400;422;Quercus;256;2018;1;256;13/09/2018;76;76;42.62;0.560789474;337;27.8;80.63;NA;NA;NA;NA
Os08Qu008_256_18;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;256;2018;1;256;13/09/2018;700.8199847;852.8199847;566.6;0.808481511;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_256_18;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;256;2018;1;256;13/09/2018;160;245;92.46;0.577875;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_256_18;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;256;2018;1;256;13/09/2018;57;59;26.76;0.469473684;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_256_18;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_256_18;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_256_18;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;256;2018;1;256;13/09/2018;1;1;0.32;0.32;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_256_18;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_256_18;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_256_18;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;256;2018;1;256;13/09/2018;0;0;0;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_269_18;Lu01Qu012;Luz;Laveyron;100;131;Quercus;269;2018;2;269;26/09/2018;2801.547468;2801.547468;3117;1.112599389;4197;25.8;218.5;NA;NA;NA;NA
Lu01Qu038_269_18;Lu01Qu038;Luz;Laveyron;100;131;Quercus;269;2018;2;269;26/09/2018;278.0364372;278.0364372;239.87;0.862728649;1002;23.5;180.31;NA;NA;NA;NA
Lu01Qu071_269_18;Lu01Qu071;Luz;Laveyron;100;131;Quercus;269;2018;2;269;26/09/2018;13;13;25.8;1.984615385;416;27.4;83.69;NA;NA;NA;NA
Lu03Qu011_269_18;Lu03Qu011;Luz;Ibos;300;387;Quercus;269;2018;2;269;26/09/2018;83;87;64.06;0.771807229;402;25.4;46.21;NA;NA;NA;NA
Lu03Qu020_269_18;Lu03Qu020;Luz;Ibos;300;387;Quercus;269;2018;2;269;26/09/2018;748.8827768;748.8827768;780.94;1.042806731;444;27;78.35;NA;NA;NA;NA
Lu03Qu050_269_18;Lu03Qu050;Luz;Ibos;300;387;Quercus;269;2018;2;269;26/09/2018;64;64;40.05;0.62578125;981;31;99.87;NA;NA;NA;NA
Lu08Qu009_271_18;Lu08Qu009;Luz;Papillon;800;803;Quercus;271;2018;2;269;28/09/2018;179.3138866;183.3138866;48.93;0.272873456;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_271_18;Lu08Qu014;Luz;Papillon;800;803;Quercus;271;2018;2;269;28/09/2018;46;48;12.44;0.270434783;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_271_18;Lu08Qu018;Luz;Papillon;800;803;Quercus;271;2018;2;269;28/09/2018;110;110;39.92;0.362909091;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_270_18;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;270;2018;2;269;27/09/2018;735.0672646;859.0672646;409.8;0.5575;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_270_18;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;270;2018;2;269;27/09/2018;293.6978039;299.6978039;103.88;0.353696891;178;14;49.61;NA;NA;NA;NA
